"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","1997",29.991436,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","1998",31.958097,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","1999",33.252834,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2000",33.770802,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2001",36.627838,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2002",38.965855,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2003",41.32922,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2004",41.535641,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2005",43.767014,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2006",46.217026,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2007",45.968113,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2008",45.294979,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2009",47.500065,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2010",47.274887,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2013",48.568336,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2014",48.824799,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2015",48.790272,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2016",48.593956,
"FRA","EDUTRY","25_34_WOMEN","PC_AGE","A","2017",49.079353,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","1981",7.1635528,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","1989",8.4141207,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","1991",8.2608271,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","1992",9.1446648,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","1994",9.7190647,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","1995",10.178002,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","1997",12.097604,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","1998",12.637993,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","1999",13.711866,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2000",14.141057,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2001",15.575733,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2002",16.546761,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2003",15.091825,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2004",15.691459,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2005",17.526028,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2006",17.088627,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2007",17.689909,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2008",17.809574,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2009",18.302267,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2010",18.719418,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2011",19.135963,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2012",19.762022,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2013",20.391588,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2014",21.769615,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2015",22.013283,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2016",21.934877,
"FRA","EDUTRY","55_64_MEN","PC_AGE","A","2017",22.422531,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","1981",4.5916567,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","1989",4.6249752,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","1991",5.084084,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","1992",5.639781,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","1994",7.1977496,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","1995",7.6468706,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","1997",8.9325266,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","1998",9.9255056,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","1999",11.195981,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2000",11.737317,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2001",12.727589,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2002",13.837089,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2003",12.968441,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2004",14.008283,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2005",14.783858,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2006",14.874355,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2007",15.43294,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2008",16.824627,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2009",17.678961,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2010",17.871809,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2011",18.199156,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2012",19.449001,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2013",20.156782,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2014",21.498899,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2015",22.228745,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2016",22.17688,
"FRA","EDUTRY","55_64_WOMEN","PC_AGE","A","2017",23.178684,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","1989",21.910675,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","1991",22.771084,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","1992",22.107052,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","1994",21.832594,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","1995",23.234737,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","1997",23.302624,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","1998",23.392872,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","1999",23.294197,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2000",24.019608,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2001",23.317625,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2002",23.000391,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2003",22.700861,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2004",23.338226,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2005",22.865295,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2006",21.643002,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2007",21.881197,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2008",23.046522,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2009",24.420097,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2010",24.811398,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2011",25.676081,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2012",26.750698,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2013",27.89999,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2014",27.934755,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2015",28.649021,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2016",29.612112,
"DEU","EDUTRY","25_34_MEN","PC_AGE","A","2017",30.206968,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","1989",14.652092,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","1991",19.477007,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","1992",18.704002,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","1994",18.734905,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","1995",19.200964,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","1997",18.624458,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","1998",19.591339,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","1999",19.670664,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2000",20.417765,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2001",20.190809,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2002",20.435747,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2003",20.856064,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2004",22.530594,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2005",22.118959,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2006",22.332918,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2007",23.373327,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2008",24.794163,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2009",26.916138,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2010",27.485477,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2011",29.712912,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2012",31.215393,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2013",32.141891,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2014",28.918106,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2015",30.55966,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2016",31.502016,
"DEU","EDUTRY","25_34_WOMEN","PC_AGE","A","2017",32.487408,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","1989",19.800819,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","1991",25.809547,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","1992",25.274982,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","1994",26.381815,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","1995",26.218027,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","1997",26.597479,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","1998",28.105629,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","1999",27.974098,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2000",28.513824,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2001",28.442526,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2002",28.739061,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2003",29.79459,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2004",31.106039,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2005",30.997921,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2006",30.039774,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2007",30.317331,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2008",31.863756,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2009",32.38818,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2010",32.317722,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2011",32.516087,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2012",32.218082,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2013",31.874069,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2014",31.541847,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2015",31.276136,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2016",31.963606,
"DEU","EDUTRY","55_64_MEN","PC_AGE","A","2017",31.669996,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","1989",4.49827,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","1991",7.5406032,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","1992",7.4065633,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","1994",8.4585171,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","1995",9.0580444,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","1997",10.136811,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","1998",10.523954,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","1999",10.784131,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2000",11.850712,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2001",11.908486,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2002",12.480127,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2003",13.37386,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2004",14.557486,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2005",15.039577,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2006",15.480828,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2007",16.138775,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2008",17.177494,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2009",18.353584,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2010",18.587629,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2011",20.093395,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2012",20.888496,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2013",21.53821,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2014",19.636269,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2015",20.1891,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2016",20.778545,
"DEU","EDUTRY","55_64_WOMEN","PC_AGE","A","2017",21.126007,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","1987",14.910604,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","1988",16.452967,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","1989",16.699709,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","1990",17.569805,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","1991",17.866856,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","1992",19.561592,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","1993",19.656528,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","1994",20.519285,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","1995",19.895229,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","1996",20.774387,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","1997",20.939611,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","1998",21.563677,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","1999",21.523266,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2000",21.772533,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2001",20.972443,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2002",21.151119,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2003",21.243275,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2004",23.164076,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2005",23.045952,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2006",24.550781,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2007",25.44265,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2008",24.823589,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2009",25.319544,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2010",26.37459,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2011",27.828745,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2012",30.05011,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2013",31.92864,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2014",33.054893,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2015",33.987606,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2016",33.975143,
"GRC","EDUTRY","25_34_MEN","PC_AGE","A","2017",35.128967,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","1987",13.04392,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","1988",14.325814,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","1989",14.898278,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","1990",16.634512,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","1991",17.801163,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","1992",18.858919,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","1993",19.721489,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","1994",20.593048,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","1995",22.02454,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","1996",23.254971,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","1997",23.682072,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","1998",26.446159,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","1999",26.396187,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2000",26.101124,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2001",26.015196,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2002",26.275711,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2003",26.249989,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2004",27.861176,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2005",28.331692,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2006",29.547268,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2007",30.754259,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2008",32.186954,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2009",34.012581,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2010",36.108517,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2011",37.816544,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2012",40.064606,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2013",42.574879,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2014",44.463161,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2015",46.339493,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2016",48.219296,
"GRC","EDUTRY","25_34_WOMEN","PC_AGE","A","2017",50.0835,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","1987",6.249259,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","1988",6.7405562,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","1989",6.8572707,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","1990",7.2354798,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","1991",7.8191547,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","1992",8.3370237,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","1993",9.0106096,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","1994",9.7540445,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","1995",10.373095,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","1996",10.980796,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","1997",11.546762,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","1998",11.767604,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","1999",12.086874,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2000",12.302522,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2001",12.600934,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2002",14.007464,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2003",14.969621,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2004",16.380785,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2005",16.860067,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2006",17.884947,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2007",18.828869,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2008",20.107792,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2009",19.277252,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2010",21.059479,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2011",22.873558,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2012",24.465067,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2013",25.066103,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2014",25.556515,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2015",24.723124,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2016",24.722359,
"GRC","EDUTRY","55_64_MEN","PC_AGE","A","2017",25.500002,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","1987",2.0271776,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","1988",2.1948318,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","1989",2.2688172,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","1990",2.4645336,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","1991",2.5764558,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","1992",2.532949,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","1993",2.8414593,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","1994",3.1797328,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","1995",3.0501556,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","1996",3.6824467,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","1997",3.9810071,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","1998",4.3159151,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","1999",4.6793842,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2000",4.8561344,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2001",5.4893622,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2002",6.7940855,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2003",7.2501869,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2004",7.7877245,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2005",7.6696191,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2006",8.4873142,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2007",9.7414474,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2008",10.981045,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2009",10.729437,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2010",12.00823,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2011",14.026944,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2012",15.251225,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2013",16.925333,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2014",16.984663,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2015",16.011812,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2016",17.38068,
"GRC","EDUTRY","55_64_WOMEN","PC_AGE","A","2017",18.873428,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","1997",10.676821,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","1998",12.011459,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","1999",11.41046,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2000",12.476079,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2001",13.254227,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2002",12.957993,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2003",14.3901,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2004",15.864484,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2005",16.529997,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2006",17.022621,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2007",17.865198,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2008",19.678825,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2009",20.44384,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2010",21.039066,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2011",22.534002,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2012",24.678518,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2013",24.787922,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2014",26.108391,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2015",26.061165,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2016",24.419958,
"HUN","EDUTRY","25_34_MEN","PC_AGE","A","2017",24.7425,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","1997",14.185427,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","1998",15.918048,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","1999",16.113602,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2000",16.978117,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2001",16.340542,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2002",17.069187,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2003",19.239162,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2004",21.956268,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2005",22.685266,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2006",24.519823,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2007",26.236301,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2008",28.337156,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2009",29.816584,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2010",31.196796,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2011",34.011314,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2012",36.488808,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2013",37.129593,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2014",38.265312,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2015",38.376514,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2016",36.605305,
"HUN","EDUTRY","25_34_WOMEN","PC_AGE","A","2017",35.815434,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","1997",11.336288,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","1998",13.176673,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","1999",14.368432,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2000",14.465691,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2001",14.205753,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2002",15.247033,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2003",16.569723,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2004",17.461624,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2005",16.849567,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2006",17.170307,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2007",17.697588,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2008",17.9049,
"HUN","EDUTRY","55_64_MEN","PC_AGE","A","2009",17.6492,
